YEAR,MO,DY,HR,WDG temp,OIL TEMP,ambient TMP,AVG Current,Fault type
2020,11,30,9,69,35,22,210,NO FAULT
2020,11,30,10,70,43,22,222,NO FAULT
2020,11,30,11,78,45,22,213,NO FAULT
2020,11,30,12,87,42,22,216,NO FAULT
2020,11,30,13,67,39,22,216,NO FAULT
2020,11,30,14,67,41,22,210,NO FAULT
2020,11,30,15,68,44,22,222,NO FAULT
2020,11,30,16,67,45,22,219,NO FAULT
2020,11,30,17,68,43,22,225,NO FAULT
2020,11,30,18,67,38,22,213,NO FAULT
2020,11,30,19,70,35,22,214,NO FAULT
2020,11,30,20,69,36,22,213,NO FAULT
2020,11,30,21,69,36,22,218,NO FAULT
2020,11,30,22,69,40,22,230,NO FAULT
2020,11,30,23,70,45,22,215,NO FAULT
2020,12,1,0,70,42,22,216,NO FAULT
2020,12,1,1,68,44,22,215,NO FAULT
2020,12,1,2,70,42,22,223,NO FAULT
2020,12,1,3,70,43,22,227,NO FAULT
2020,12,1,4,70,40,22,221,NO FAULT
2020,12,1,5,70,42,22,219,NO FAULT
2020,12,1,6,67,37,22,218,NO FAULT
2020,12,1,7,67,43,22,213,NO FAULT
2020,12,1,8,68,35,22,230,NO FAULT
2020,12,1,9,68,36,22,228,NO FAULT
2020,12,1,10,69,44,22,214,NO FAULT
2020,12,1,11,69,36,22,217,NO FAULT
2020,12,1,12,69,45,22,214,NO FAULT
2020,12,1,13,69,43,22,226,NO FAULT
2020,12,1,14,70,36,22,219,NO FAULT
2020,12,1,15,68,36,22,226,NO FAULT
2020,12,1,16,68,45,22,212,NO FAULT
2020,12,1,17,69,35,22,215,NO FAULT
2020,12,1,18,69,43,22,223,NO FAULT
2020,12,1,19,68,36,22,230,NO FAULT
2020,12,1,20,69,44,22,212,NO FAULT
2020,12,1,21,67,38,22,216,NO FAULT
2020,12,1,22,70,41,22,221,NO FAULT
2020,12,1,23,69,35,22,213,NO FAULT
2020,12,2,0,70,44,22,215,NO FAULT
2020,12,2,1,67,40,22,211,NO FAULT
2020,12,2,2,67,39,22,210,NO FAULT
2020,12,2,3,70,39,22,229,NO FAULT
2020,12,2,4,67,43,22,220,NO FAULT
2020,12,2,5,67,44,22,229,NO FAULT
2020,12,2,6,68,40,22,230,NO FAULT
2020,12,2,7,69,45,22,226,NO FAULT
2020,12,2,8,68,40,22,216,NO FAULT
2020,12,2,9,70,42,22,216,NO FAULT
2020,12,2,10,70,40,22,228,NO FAULT
2020,12,2,11,67,38,22,214,NO FAULT
2020,12,2,12,67,43,22,211,NO FAULT
2020,12,2,13,70,39,22,225,NO FAULT
2020,12,2,14,70,43,22,226,NO FAULT
2020,12,2,15,67,38,22,223,NO FAULT
2020,12,2,16,67,37,22,213,NO FAULT
2020,12,2,17,70,39,22,223,NO FAULT
2020,12,2,18,70,37,22,212,NO FAULT
2020,12,2,19,68,35,22,223,NO FAULT
2020,12,2,20,67,40,22,219,NO FAULT
2020,12,2,21,68,38,22,212,NO FAULT
2020,12,2,22,73,38,22,222,NO FAULT
2020,12,2,23,73,35,22,230,NO FAULT
2020,12,3,0,73,38,22,218,NO FAULT
2020,12,3,1,73,45,22,226,NO FAULT
2020,12,3,2,73,45,22,217,NO FAULT
2020,12,3,3,73,39,22,220,NO FAULT
2020,12,3,4,73,39,22,214,NO FAULT
2020,12,3,5,73,35,22,225,NO FAULT
2020,12,3,6,73,36,22,214,NO FAULT
2020,12,3,7,73,40,22,220,NO FAULT
2020,12,3,8,68,38,22,211,NO FAULT
2020,12,3,9,70,45,22,211,NO FAULT
2020,12,3,10,67,38,22,219,NO FAULT
2020,12,3,11,67,41,22,211,NO FAULT
2020,12,3,12,67,35,22,212,NO FAULT
2020,12,3,13,67,39,22,228,NO FAULT
2020,12,3,14,68,42,22,214,NO FAULT
2020,12,3,15,67,37,22,210,NO FAULT
2020,12,3,16,67,38,22,219,NO FAULT
2020,12,3,17,70,43,22,223,NO FAULT
2020,12,3,18,69,35,22,227,NO FAULT
2020,12,3,19,67,41,22,213,NO FAULT
2020,12,3,20,70,42,22,223,NO FAULT
2020,12,3,21,67,36,22,216,NO FAULT
2020,12,3,22,70,42,22,210,NO FAULT
2020,12,3,23,68,35,22,223,NO FAULT
2020,12,4,0,69,39,22,214,NO FAULT
2020,12,4,1,67,36,22,215,NO FAULT
2020,12,4,2,69,43,22,230,NO FAULT
2020,12,4,3,70,37,22,221,NO FAULT
2020,12,4,4,67,43,22,213,NO FAULT
2020,12,4,5,87,56,25,289,HEATING
2020,12,4,6,86,54,26,279,HEATING
2020,12,4,7,84,54,25,280,HEATING
2020,12,4,8,89,56,25,287,OVER HEATING
2020,12,4,9,90,36,24,288,HEATING
2020,12,4,10,87,56,25,289,NO FAULT
2020,12,4,11,70,43,22,214,NO FAULT
2020,12,4,12,70,35,22,212,NO FAULT
2020,12,4,13,69,41,22,222,NO FAULT
2020,12,4,14,68,39,22,220,NO FAULT
2020,12,4,15,70,36,22,214,NO FAULT
2020,12,4,16,69,44,22,212,NO FAULT
2020,12,4,17,70,44,22,213,NO FAULT
2020,12,4,18,68,42,22,221,NO FAULT
2020,12,4,19,67,38,22,226,NO FAULT
2020,12,4,20,67,43,22,216,NO FAULT
2020,12,4,21,70,39,22,225,NO FAULT
2020,12,4,22,70,37,22,219,NO FAULT
2020,12,4,23,67,44,22,212,NO FAULT
2020,12,5,0,68,36,22,227,NO FAULT
2020,12,5,1,70,44,22,213,NO FAULT
2020,12,5,2,68,45,22,224,NO FAULT
2020,12,5,3,67,43,22,217,NO FAULT
2020,12,5,4,67,43,22,216,NO FAULT
2020,12,5,5,70,36,22,228,NO FAULT
2020,12,5,6,68,38,22,226,NO FAULT
2020,12,5,7,149,78,21,503,SHORT CIRCUIT
2020,12,5,8,67,39,22,219,NO FAULT
2020,12,5,9,68,43,22,226,NO FAULT
2020,12,5,10,70,39,22,214,NO FAULT
2020,12,5,11,70,45,22,221,NO FAULT
2020,12,5,12,67,45,22,213,NO FAULT
2020,12,5,13,68,36,22,217,NO FAULT
2020,12,5,14,69,36,22,228,NO FAULT
2020,12,5,15,67,36,22,221,NO FAULT
2020,12,5,16,67,39,22,223,NO FAULT
2020,12,5,17,69,37,22,214,NO FAULT
2020,12,5,18,67,39,22,211,NO FAULT
2020,12,5,19,68,45,22,229,NO FAULT
2020,12,5,20,70,37,22,221,NO FAULT
2020,12,5,21,69,42,22,230,NO FAULT
2020,12,5,22,70,43,22,226,NO FAULT
2020,12,5,23,69,41,22,225,NO FAULT
2020,12,6,0,69,37,22,219,NO FAULT
2020,12,6,1,69,45,22,222,NO FAULT
2020,12,6,2,67,38,22,220,NO FAULT
2020,12,6,3,70,36,22,214,NO FAULT
2020,12,6,4,70,45,22,219,NO FAULT
2020,12,6,5,77,38,22,220,NO FAULT
2020,12,6,6,69,44,22,216,NO FAULT
2020,12,6,7,67,44,22,227,NO FAULT
2020,12,6,8,68,37,22,222,NO FAULT
2020,12,6,9,70,42,22,223,NO FAULT
2020,12,6,10,90,60,33,290,OVER HEATING
2020,12,6,11,91,59,34,289,OVER HEATING
2020,12,6,12,92,58,35,288,OVER HEATING
2020,12,6,13,90,60,33,290,OVER HEATING
2020,12,6,14,67,44,22,213,NO FAULT
2020,12,6,15,67,35,22,225,NO FAULT
2020,12,6,16,70,44,22,229,NO FAULT
2020,12,6,17,67,45,22,213,NO FAULT
2020,12,6,18,69,37,22,229,NO FAULT
2020,12,6,19,70,42,22,226,NO FAULT
2020,12,6,20,70,39,22,226,NO FAULT
2020,12,6,21,70,39,22,217,NO FAULT
2020,12,6,22,67,41,22,230,NO FAULT
2020,12,6,23,69,39,22,211,NO FAULT
2020,12,7,0,68,36,22,229,NO FAULT
2020,12,7,1,67,43,22,217,NO FAULT
2020,12,7,2,68,38,22,223,NO FAULT
2020,12,7,3,70,44,22,213,NO FAULT
2020,12,7,4,69,35,22,221,NO FAULT
2020,12,7,5,67,41,22,227,NO FAULT
2020,12,7,6,67,37,22,210,NO FAULT
2020,12,7,7,69,35,22,227,NO FAULT
2020,12,7,8,67,41,22,225,NO FAULT
2020,12,7,9,67,43,22,230,NO FAULT
2020,12,7,10,69,38,22,227,NO FAULT
2020,12,7,11,70,37,22,218,NO FAULT
2020,12,7,12,68,43,22,219,NO FAULT
2020,12,7,13,68,38,22,214,NO FAULT
2020,12,7,14,70,44,22,210,NO FAULT
2020,12,7,15,70,35,22,221,NO FAULT
2020,12,7,16,68,41,22,214,NO FAULT
2020,12,7,17,68,39,22,223,NO FAULT
2020,12,7,18,67,44,22,213,NO FAULT
2020,12,7,19,68,38,22,223,NO FAULT
2020,12,7,20,69,35,22,228,NO FAULT
2020,12,7,21,67,45,22,215,NO FAULT
2020,12,7,22,68,38,22,216,NO FAULT
2020,12,7,23,70,42,22,228,NO FAULT
2020,12,8,0,68,38,22,224,NO FAULT
2020,12,8,1,67,35,22,215,NO FAULT
2020,12,8,2,68,38,22,216,NO FAULT
2020,12,8,3,69,37,22,214,NO FAULT
2020,12,8,4,68,43,22,214,NO FAULT
2020,12,8,5,70,44,22,212,NO FAULT
2020,12,8,6,68,39,22,230,NO FAULT
2020,12,8,7,70,35,22,230,NO FAULT
2020,12,8,8,78,41,22,220,NO FAULT
2020,12,8,9,76,37,22,229,NO FAULT
2020,12,8,10,70,38,22,216,NO FAULT
2020,12,8,11,67,38,22,215,NO FAULT
2020,12,8,12,68,35,22,210,NO FAULT
2020,12,8,13,69,38,22,214,NO FAULT
2020,12,8,14,67,35,22,210,NO FAULT
2020,12,8,15,67,38,22,213,NO FAULT
2020,12,8,16,98,64,20,340,OVER LOADING
2020,12,8,17,98,64,20,340,OVER LOADING
2020,12,8,18,96,60,20,349,OVER LOADING
2020,12,8,19,94,62,20,349,OVER LOADING
2020,12,8,20,70,44,22,223,NO FAULT
2020,12,8,21,68,35,22,214,NO FAULT
2020,12,8,22,70,43,22,218,NO FAULT
2020,12,8,23,67,42,22,225,NO FAULT
2020,12,9,0,68,35,22,227,NO FAULT
2020,12,9,1,67,42,22,211,NO FAULT
2020,12,9,2,70,44,22,220,NO FAULT
2020,12,9,3,67,38,22,222,NO FAULT
2020,12,9,4,70,39,22,227,NO FAULT
2020,12,9,5,67,41,22,221,NO FAULT
2020,12,9,6,70,40,22,213,NO FAULT
2020,12,9,7,69,40,22,222,NO FAULT
2020,12,9,8,69,42,22,229,NO FAULT
2020,12,9,9,69,41,22,218,NO FAULT
2020,12,9,10,69,38,22,217,NO FAULT
2020,12,9,11,69,36,22,227,NO FAULT
2020,12,9,12,68,38,22,213,NO FAULT
2020,12,9,13,69,35,22,214,NO FAULT
2020,12,9,14,69,37,22,225,NO FAULT
2020,12,9,15,67,44,22,229,NO FAULT
2020,12,9,16,68,37,22,224,NO FAULT
2020,12,9,17,68,36,22,222,NO FAULT
2020,12,9,18,68,42,22,228,NO FAULT
2020,12,9,19,69,38,22,225,NO FAULT
2020,12,9,20,70,40,22,227,NO FAULT
2020,12,9,21,67,36,22,220,NO FAULT
2020,12,9,22,68,43,22,226,NO FAULT
2020,12,9,23,67,37,22,224,NO FAULT
2020,12,10,0,69,44,22,222,NO FAULT
2020,12,10,1,69,41,22,226,NO FAULT
2020,12,10,2,68,44,22,223,NO FAULT
2020,12,10,3,67,42,22,218,NO FAULT
2020,12,10,4,69,36,22,211,NO FAULT
2020,12,10,5,69,44,22,224,NO FAULT
2020,12,10,6,70,35,22,228,NO FAULT
2020,12,10,7,70,35,22,220,NO FAULT
2020,12,10,8,68,43,22,214,NO FAULT
2020,12,10,9,70,36,22,225,NO FAULT
2020,12,10,10,70,44,22,212,NO FAULT
2020,12,10,11,68,39,22,211,NO FAULT
2020,12,10,12,68,35,22,216,NO FAULT
2020,12,10,13,67,42,22,224,NO FAULT
2020,12,10,14,68,42,22,216,NO FAULT
2020,12,10,15,67,38,22,225,NO FAULT
2020,12,10,16,67,40,22,216,NO FAULT
2020,12,10,17,70,39,22,225,NO FAULT
2020,12,10,18,69,42,22,220,NO FAULT
2020,12,10,19,67,38,22,212,NO FAULT
2020,12,10,20,68,38,22,220,NO FAULT
2020,12,10,21,67,39,22,219,NO FAULT
2020,12,10,22,70,36,22,216,NO FAULT
2020,12,10,23,68,40,22,226,NO FAULT
2020,12,11,0,67,37,22,220,NO FAULT
2020,12,11,1,68,35,22,229,NO FAULT
2020,12,11,2,68,35,22,214,NO FAULT
2020,12,11,3,70,43,22,217,NO FAULT
2020,12,11,4,70,40,22,220,NO FAULT
2020,12,11,5,70,37,22,217,NO FAULT
2020,12,11,6,69,43,22,227,NO FAULT
2020,12,11,7,68,41,22,220,NO FAULT
2020,12,11,8,68,44,22,212,NO FAULT
2020,12,11,9,67,38,22,220,NO FAULT
2020,12,11,10,68,36,22,222,NO FAULT
2020,12,11,11,69,35,22,215,NO FAULT
2020,12,11,12,67,45,22,213,NO FAULT
2020,12,11,13,67,41,22,224,NO FAULT
2020,12,11,14,87,56,25,289,HEATING
2020,12,11,15,86,54,26,279,HEATING
2020,12,11,16,84,54,25,280,HEATING
2020,12,11,17,89,56,25,287,HEATING
2020,12,11,18,90,41,24,288,HEATING
2020,12,11,19,87,56,25,289,HEATING
2020,12,11,20,98,44,22,226,NO FAULT
2020,12,11,21,68,40,22,213,NO FAULT
2020,12,11,22,67,39,22,213,NO FAULT
2020,12,11,23,67,42,22,225,NO FAULT
2020,12,12,0,73,40,22,211,NO FAULT
2020,12,12,1,73,40,22,227,NO FAULT
2020,12,12,2,73,38,22,210,NO FAULT
2020,12,12,3,73,44,22,225,NO FAULT
2020,12,12,4,73,40,22,220,NO FAULT
2020,12,12,5,73,36,22,222,NO FAULT
2020,12,12,6,73,41,22,217,NO FAULT
2020,12,12,7,73,35,22,226,NO FAULT
2020,12,12,8,73,44,22,229,NO FAULT
2020,12,12,9,73,44,22,223,NO FAULT
2020,12,12,10,73,37,22,219,NO FAULT
2020,12,12,11,73,43,22,224,NO FAULT
2020,12,12,12,73,45,22,210,NO FAULT
2020,12,12,13,73,36,22,211,NO FAULT
2020,12,12,14,73,38,22,227,NO FAULT
2020,12,12,15,73,43,22,221,NO FAULT
2020,12,12,16,67,37,22,217,NO FAULT
2020,12,12,17,77,44,22,213,NO FAULT
2020,12,12,18,89,42,22,222,NO FAULT
2020,12,12,19,67,41,22,217,NO FAULT
2020,12,12,20,70,42,22,223,NO FAULT
2020,12,12,21,70,39,22,219,NO FAULT
2020,12,12,22,69,40,22,210,NO FAULT
2020,12,12,23,70,39,22,214,NO FAULT
2020,12,13,0,70,36,22,211,NO FAULT
2020,12,13,1,68,39,22,227,NO FAULT
2020,12,13,2,67,44,22,210,NO FAULT
2020,12,13,3,70,37,22,212,NO FAULT
2020,12,13,4,67,45,22,211,NO FAULT
2020,12,13,5,67,43,22,220,NO FAULT
2020,12,13,6,70,40,22,216,NO FAULT
2020,12,13,7,69,35,22,227,NO FAULT
2020,12,13,8,70,45,22,230,NO FAULT
2020,12,13,9,68,42,22,226,NO FAULT
2020,12,13,10,68,38,22,211,NO FAULT
2020,12,13,11,70,38,22,221,NO FAULT
2020,12,13,12,67,43,22,219,NO FAULT
2020,12,13,13,67,43,22,229,NO FAULT
2020,12,13,14,69,43,22,228,NO FAULT
2020,12,13,15,68,41,22,213,NO FAULT
2020,12,13,16,68,41,22,215,NO FAULT
2020,12,13,17,67,37,22,229,NO FAULT
2020,12,13,18,67,38,22,229,NO FAULT
2020,12,13,19,68,39,22,225,NO FAULT
2020,12,13,20,70,45,22,211,NO FAULT
2020,12,13,21,67,37,22,219,NO FAULT
2020,12,13,22,69,43,22,216,NO FAULT
2020,12,13,23,67,43,22,219,NO FAULT
2020,12,14,0,69,41,22,210,NO FAULT
2020,12,14,1,70,35,22,217,NO FAULT
2020,12,14,2,68,42,22,216,NO FAULT
2020,12,14,3,67,45,22,223,NO FAULT
2020,12,14,4,78,35,22,227,NO FAULT
2020,12,14,5,89,43,22,218,NO FAULT
2020,12,14,6,69,37,22,221,NO FAULT
2020,12,14,7,68,37,22,226,NO FAULT
2020,12,14,8,70,35,22,213,NO FAULT
2020,12,14,9,70,43,22,215,NO FAULT
2020,12,14,10,68,38,22,210,NO FAULT
2020,12,14,11,68,41,22,217,NO FAULT
2020,12,14,12,70,44,22,226,NO FAULT
2020,12,14,13,67,39,22,225,NO FAULT
2020,12,14,14,67,42,22,213,NO FAULT
2020,12,14,15,68,37,22,211,NO FAULT
2020,12,14,16,68,43,22,229,NO FAULT
2020,12,14,17,70,38,22,219,NO FAULT
2020,12,14,18,69,36,22,230,NO FAULT
2020,12,14,19,67,36,22,225,NO FAULT
2020,12,14,20,70,35,22,220,NO FAULT
2020,12,14,21,67,42,22,212,NO FAULT
2020,12,14,22,69,45,22,223,NO FAULT
2020,12,14,23,67,39,22,229,NO FAULT
2020,12,15,0,70,36,22,226,NO FAULT
2020,12,15,1,69,45,22,217,NO FAULT
2020,12,15,2,70,41,22,226,NO FAULT
2020,12,15,3,67,40,22,215,NO FAULT
2020,12,15,4,69,45,22,229,NO FAULT
2020,12,15,5,68,40,22,230,NO FAULT
2020,12,15,6,67,37,22,217,NO FAULT
2020,12,15,7,68,36,22,225,NO FAULT
2020,12,15,8,69,41,22,227,NO FAULT
2020,12,15,9,70,44,22,210,NO FAULT
2020,12,15,10,67,45,22,223,NO FAULT
2020,12,15,11,70,40,22,228,NO FAULT
2020,12,15,12,67,43,22,224,NO FAULT
2020,12,15,13,69,42,22,215,NO FAULT
2020,12,15,14,69,43,22,222,NO FAULT
2020,12,15,15,70,40,22,210,NO FAULT
2020,12,15,16,70,38,22,216,NO FAULT
2020,12,15,17,68,38,22,213,NO FAULT
2020,12,15,18,70,37,22,226,NO FAULT
2020,12,15,19,70,37,22,221,NO FAULT
2020,12,15,20,69,44,22,210,NO FAULT
2020,12,15,21,69,38,22,229,NO FAULT
2020,12,15,22,78,45,22,213,NO FAULT
2020,12,15,23,70,37,22,229,NO FAULT
2020,12,16,0,69,45,22,213,NO FAULT
2020,12,16,1,68,36,22,228,NO FAULT
2020,12,16,2,67,36,22,221,NO FAULT
2020,12,16,3,69,37,22,216,NO FAULT
2020,12,16,4,69,44,22,211,NO FAULT
2020,12,16,5,68,36,22,228,NO FAULT
2020,12,16,6,67,35,22,211,NO FAULT
2020,12,16,7,68,45,22,228,NO FAULT
2020,12,16,8,68,44,22,228,NO FAULT
2020,12,16,9,69,42,22,212,NO FAULT
2020,12,16,10,68,38,22,211,NO FAULT
2020,12,16,11,69,35,22,213,NO FAULT
2020,12,16,12,68,44,22,216,NO FAULT
2020,12,16,13,67,39,22,228,NO FAULT
2020,12,16,14,69,38,22,211,NO FAULT
2020,12,16,15,69,35,22,220,NO FAULT
2020,12,16,16,67,40,22,226,NO FAULT
2020,12,16,17,68,35,22,229,NO FAULT
2020,12,16,18,90,37,22,225,NO FAULT
2020,12,16,19,67,40,22,217,NO FAULT
2020,12,16,20,70,44,22,229,NO FAULT
2020,12,16,21,70,35,22,212,NO FAULT
2020,12,16,22,90,60,33,290,OVER HEATING
2020,12,16,23,91,59,34,289,OVER HEATING
2020,12,17,0,92,58,35,288,OVER HEATING
2020,12,17,1,90,60,33,290,OVER HEATING
2020,12,17,2,69,36,22,222,NO FAULT
2020,12,17,3,67,41,22,225,NO FAULT
2020,12,17,4,67,38,22,215,NO FAULT
2020,12,17,5,69,38,22,221,NO FAULT
2020,12,17,6,67,39,22,214,NO FAULT
2020,12,17,7,68,45,22,228,NO FAULT
2020,12,17,8,69,35,22,228,NO FAULT
2020,12,17,9,67,40,22,220,NO FAULT
2020,12,17,10,89,41,22,221,NO FAULT
2020,12,17,11,69,35,22,223,NO FAULT
2020,12,17,12,69,42,22,211,NO FAULT
2020,12,17,13,69,36,22,225,NO FAULT
2020,12,17,14,68,35,22,213,NO FAULT
2020,12,17,15,68,37,22,222,NO FAULT
2020,12,17,16,70,41,22,228,NO FAULT
2020,12,17,17,67,38,22,222,NO FAULT
2020,12,17,18,68,37,22,211,NO FAULT
2020,12,17,19,87,56,25,289,HEATING
2020,12,17,20,86,54,26,279,HEATING
2020,12,17,21,84,54,25,280,HEATING
2020,12,17,22,89,56,25,287,OVER HEATING
2020,12,17,23,90,44,24,288,HEATING
2020,12,18,0,87,56,25,289,HEATING
2020,12,18,1,98,64,20,340,OVER LOADING
2020,12,18,2,98,64,20,340,OVER LOADING
2020,12,18,3,96,60,20,349,OVER HEATING
2020,12,18,4,94,62,20,349,OVER LOADING
2020,12,18,5,70,39,22,218,NO FAULT
2020,12,18,6,67,41,22,226,NO FAULT
2020,12,18,7,68,45,22,228,NO FAULT
2020,12,18,8,70,43,22,219,NO FAULT
2020,12,18,9,69,44,22,222,NO FAULT
2020,12,18,10,68,39,22,214,NO FAULT
2020,12,18,11,67,41,22,210,NO FAULT
2020,12,18,12,67,38,22,229,NO FAULT
2020,12,18,13,70,37,22,227,NO FAULT
2020,12,18,14,70,37,22,210,NO FAULT
2020,12,18,15,69,38,22,216,NO FAULT
2020,12,18,16,69,45,22,210,NO FAULT
2020,12,18,17,70,41,22,214,NO FAULT
2020,12,18,18,69,42,22,214,NO FAULT
2020,12,18,19,68,43,22,225,NO FAULT
2020,12,18,20,70,39,22,223,NO FAULT
2020,12,18,21,69,44,22,228,NO FAULT
2020,12,18,22,69,36,22,221,NO FAULT
2020,12,18,23,67,36,22,214,NO FAULT
2020,12,19,0,68,40,22,224,NO FAULT
2020,12,19,1,69,39,22,230,NO FAULT
2020,12,19,2,67,37,22,224,NO FAULT
2020,12,19,3,68,40,22,213,NO FAULT
2020,12,19,4,68,43,22,221,NO FAULT
2020,12,19,5,68,38,22,215,NO FAULT
2020,12,19,6,68,39,22,230,NO FAULT
2020,12,19,7,69,43,22,219,NO FAULT
2020,12,19,8,70,35,22,226,NO FAULT
2020,12,19,9,67,43,22,221,NO FAULT
2020,12,19,10,69,39,22,226,NO FAULT
2020,12,19,11,69,36,22,228,NO FAULT
2020,12,19,12,67,43,22,225,NO FAULT
2020,12,19,13,69,39,22,230,NO FAULT
2020,12,19,14,70,36,22,222,NO FAULT
2020,12,19,15,68,38,22,222,NO FAULT
2020,12,19,16,68,37,22,214,NO FAULT
2020,12,19,17,68,42,22,222,NO FAULT
2020,12,19,18,67,42,22,212,NO FAULT
2020,12,19,19,70,43,22,230,NO FAULT
2020,12,19,20,67,38,22,211,NO FAULT
2020,12,19,21,69,42,22,216,NO FAULT
2020,12,19,22,79,37,22,220,NO FAULT
2020,12,19,23,69,44,22,212,NO FAULT
2020,12,20,0,69,42,22,212,NO FAULT
2020,12,20,1,67,36,22,216,NO FAULT
2020,12,20,2,69,35,22,217,NO FAULT
2020,12,20,3,69,44,22,210,NO FAULT
2020,12,20,4,67,40,22,228,NO FAULT
2020,12,20,5,68,41,22,210,NO FAULT
2020,12,20,6,70,44,22,212,NO FAULT
2020,12,20,7,67,36,22,225,NO FAULT
2020,12,20,8,67,42,22,225,NO FAULT
2020,12,20,9,69,44,22,216,NO FAULT
2020,12,20,10,70,44,22,227,NO FAULT
2020,12,20,11,68,42,22,219,NO FAULT
2020,12,20,12,67,38,22,219,NO FAULT
2020,12,20,13,67,37,22,224,NO FAULT
2020,12,20,14,69,41,22,219,NO FAULT
2020,12,20,15,67,39,22,213,NO FAULT
2020,12,20,16,70,43,22,222,NO FAULT
2020,12,20,17,70,35,22,221,NO FAULT
2020,12,20,18,70,36,22,211,NO FAULT
2020,12,20,19,72,37,22,226,NO FAULT
2020,12,20,20,78,35,22,221,NO FAULT
2020,12,20,21,89,42,22,217,NO FAULT
2020,12,20,22,90,44,22,228,NO FAULT
2020,12,20,23,90,35,22,220,NO FAULT
2020,12,21,0,70,44,22,224,NO FAULT
2020,12,21,1,68,44,22,217,NO FAULT
2020,12,21,2,67,35,22,212,NO FAULT
2020,12,21,3,68,41,22,215,NO FAULT
2020,12,21,4,68,35,22,226,NO FAULT
2020,12,21,5,70,36,22,219,NO FAULT
2020,12,21,6,67,40,22,214,NO FAULT
2020,12,21,7,69,37,22,224,NO FAULT
2020,12,21,8,69,38,22,230,NO FAULT
2020,12,21,9,69,37,22,223,NO FAULT
2020,12,21,10,69,45,22,212,NO FAULT
2020,12,21,11,68,44,22,221,NO FAULT
2020,12,21,12,70,40,22,215,NO FAULT
2020,12,21,13,69,45,22,226,NO FAULT
2020,12,21,14,70,36,22,229,NO FAULT
2020,12,21,15,69,36,22,224,NO FAULT
2020,12,21,16,69,41,22,218,NO FAULT
2020,12,21,17,68,35,22,223,NO FAULT
2020,12,21,18,68,41,22,221,NO FAULT
2020,12,21,19,68,43,22,222,NO FAULT
2020,12,21,20,70,38,22,222,NO FAULT
2020,12,21,21,70,45,22,220,NO FAULT
2020,12,21,22,70,42,22,210,NO FAULT
2020,12,21,23,68,35,22,218,NO FAULT
2020,12,22,0,70,42,22,230,NO FAULT
2020,12,22,1,68,44,22,214,NO FAULT
2020,12,22,2,68,41,22,217,NO FAULT
2020,12,22,3,70,45,22,222,NO FAULT
2020,12,22,4,69,38,22,227,NO FAULT
2020,12,22,5,68,38,22,218,NO FAULT
2020,12,22,6,69,35,22,218,NO FAULT
2020,12,22,7,69,44,22,212,NO FAULT
2020,12,22,8,69,40,22,230,NO FAULT
2020,12,22,9,69,41,22,213,NO FAULT
2020,12,22,10,70,39,22,211,NO FAULT
2020,12,22,11,69,41,22,218,NO FAULT
2020,12,22,12,67,41,22,230,NO FAULT
2020,12,22,13,70,45,22,224,NO FAULT
2020,12,22,14,70,41,22,225,NO FAULT
2020,12,22,15,68,36,22,212,NO FAULT
2020,12,22,16,69,41,22,213,NO FAULT
2020,12,22,17,68,43,22,211,NO FAULT
2020,12,22,18,69,44,22,219,NO FAULT
2020,12,22,19,69,43,22,214,NO FAULT
2020,12,22,20,69,35,22,219,NO FAULT
2020,12,22,21,67,41,22,219,NO FAULT
2020,12,22,22,67,45,22,230,NO FAULT
2020,12,22,23,69,39,22,213,NO FAULT
2020,12,23,0,67,35,22,216,NO FAULT
2020,12,23,1,69,40,22,213,NO FAULT
2020,12,23,2,70,39,22,226,NO FAULT
2020,12,23,3,70,43,22,225,NO FAULT
2020,12,23,4,69,43,22,215,NO FAULT
2020,12,23,5,69,41,22,214,NO FAULT
2020,12,23,6,68,37,22,213,NO FAULT
2020,12,23,7,70,37,22,222,NO FAULT
2020,12,23,8,67,43,22,229,NO FAULT
2020,12,23,9,67,40,22,217,NO FAULT
2020,12,23,10,68,36,22,229,NO FAULT
2020,12,23,11,68,39,22,212,NO FAULT
2020,12,23,12,70,35,22,219,NO FAULT
2020,12,23,13,70,36,22,220,NO FAULT
2020,12,23,14,70,44,22,217,NO FAULT
2020,12,23,15,70,36,22,223,NO FAULT
2020,12,23,16,69,41,22,225,NO FAULT
2020,12,23,17,67,38,22,211,NO FAULT
2020,12,23,18,67,36,22,229,NO FAULT
2020,12,23,19,69,45,22,218,NO FAULT
2020,12,23,20,69,36,22,228,NO FAULT
2020,12,23,21,70,37,22,217,NO FAULT
2020,12,23,22,79,45,22,223,NO FAULT
2020,12,23,23,87,42,22,222,NO FAULT
2020,12,24,0,90,60,33,290,OVER HEATING
2020,12,24,1,91,59,34,289,OVER HEATING
2020,12,24,2,92,58,35,288,OVER HEATING
2020,12,24,3,90,60,33,290,OVER HEATING
2020,12,24,4,90,37,22,226,NO FAULT
2020,12,24,5,90,45,22,214,NO FAULT
2020,12,24,6,69,36,22,230,NO FAULT
2020,12,24,7,70,36,22,216,NO FAULT
2020,12,24,8,70,40,22,213,NO FAULT
2020,12,24,9,67,45,22,213,NO FAULT
2020,12,24,10,70,45,22,210,NO FAULT
2020,12,24,11,70,42,22,212,NO FAULT
2020,12,24,12,67,39,22,227,NO FAULT
2020,12,24,13,68,42,22,211,NO FAULT
